accuracy,binding_gap_pp,complete,d,elapsed_seconds,eval_loss,exact_accuracy,family,last_value_accuracy,load,majority_value_accuracy,other_entity_value_accuracy,parameters,query_blind_oracle_accuracy,seed,sequence_length,stage,steps,task,test_sha256,trainable_parameters,validation_sha256,width
0.06304931640625,0.09155273437500054,True,4,31.697163006290793,2.7756967283785343,0.0,mamba2,0.07855224609375,64,0.093505859375,0.06213378906249999,272688,0.12017822265625,123,448,main500,500,state,68eaeebd9e7c1d2e3e88c4242eb746d5e87aa617567a69c4326a40b279fe376c,240944,57a7c14a963bc0c6e738022239eedb3f4e964351ea616ee5f14b043bffbda2b5,64
0.11334228515625,-0.05493164062499897,True,1,10.083384282886982,2.7202008217573166,0.0,gdn,0.18072509765625,8,0.166748046875,0.1138916015625,39592,0.256591796875,123,128,main500,500,state,b9eafe53f87fb39181fc1471849d042506e5219a58f06c4156dbc992a4b0b37c,39592,7529117e7ba637ebe18edc3e61e31000ffe2a827ca02f7add4567d3cdd971b54,64
0.07415771484375,0.09155273437500062,True,2,25.615909543354064,2.769032958894968,0.0,gdn,0.18072509765625,8,0.166748046875,0.0732421875,47588,0.256591796875,123,128,main500,500,state,b9eafe53f87fb39181fc1471849d042506e5219a58f06c4156dbc992a4b0b37c,47588,7529117e7ba637ebe18edc3e61e31000ffe2a827ca02f7add4567d3cdd971b54,64
0.07763671875,-0.132242838541666,True,3,37.80085286963731,2.749235374853015,0.0,gdn,0.18072509765625,8,0.166748046875,0.07895914713541666,54328,0.256591796875,123,128,main500,500,state,b9eafe53f87fb39181fc1471849d042506e5219a58f06c4156dbc992a4b0b37c,52792,7529117e7ba637ebe18edc3e61e31000ffe2a827ca02f7add4567d3cdd971b54,64
0.0626220703125,-0.08138020833333277,True,4,37.224713921081275,2.776747951284051,0.0,gdn,0.18072509765625,8,0.166748046875,0.06343587239583333,58724,0.256591796875,123,128,main500,500,state,b9eafe53f87fb39181fc1471849d042506e5219a58f06c4156dbc992a4b0b37c,55396,7529117e7ba637ebe18edc3e61e31000ffe2a827ca02f7add4567d3cdd971b54,64
0.1048583984375,0.13427734375000094,True,1,15.099635472986847,2.6971486397087574,0.0,gdn_current,0.18072509765625,8,0.166748046875,0.103515625,39592,0.256591796875,123,128,main500,500,state,b9eafe53f87fb39181fc1471849d042506e5219a58f06c4156dbc992a4b0b37c,39592,7529117e7ba637ebe18edc3e61e31000ffe2a827ca02f7add4567d3cdd971b54,64
0.10626220703125,-0.010172526041665639,True,2,27.04533359699417,2.7334287613630295,0.0,gdn_current,0.18072509765625,8,0.166748046875,0.10636393229166666,47588,0.256591796875,123,128,main500,500,state,b9eafe53f87fb39181fc1471849d042506e5219a58f06c4156dbc992a4b0b37c,43492,7529117e7ba637ebe18edc3e61e31000ffe2a827ca02f7add4567d3cdd971b54,64
0.06591796875,-0.07731119791666612,True,3,42.2696695770137,2.775333123281598,0.0,gdn_current,0.18072509765625,8,0.166748046875,0.06669108072916666,54328,0.256591796875,123,128,main500,500,state,b9eafe53f87fb39181fc1471849d042506e5219a58f06c4156dbc992a4b0b37c,48696,7529117e7ba637ebe18edc3e61e31000ffe2a827ca02f7add4567d3cdd971b54,64
0.0797119140625,-0.014241536458332572,True,4,29.93391301902011,2.7426482383161783,0.0,gdn_current,0.18072509765625,8,0.166748046875,0.07985432942708333,58724,0.256591796875,123,128,main500,500,state,b9eafe53f87fb39181fc1471849d042506e5219a58f06c4156dbc992a4b0b37c,51300,7529117e7ba637ebe18edc3e61e31000ffe2a827ca02f7add4567d3cdd971b54,64
0.06585693359375,0.024414062500000597,True,1,7.315090197138488,2.7747469134628773,0.0,mamba2,0.18072509765625,8,0.166748046875,0.06561279296875,74480,0.256591796875,123,128,main500,500,state,b9eafe53f87fb39181fc1471849d042506e5219a58f06c4156dbc992a4b0b37c,74480,7529117e7ba637ebe18edc3e61e31000ffe2a827ca02f7add4567d3cdd971b54,64
0.06585693359375,0.05493164062500061,True,2,18.555152144748718,2.774823136627674,0.000244140625,mamba2,0.18072509765625,8,0.166748046875,0.0653076171875,89072,0.256591796875,123,128,main500,500,state,b9eafe53f87fb39181fc1471849d042506e5219a58f06c4156dbc992a4b0b37c,89072,7529117e7ba637ebe18edc3e61e31000ffe2a827ca02f7add4567d3cdd971b54,64
0.0657958984375,-0.07527669270833275,True,3,19.680244113318622,2.7747849952429533,0.0,mamba2,0.18072509765625,8,0.166748046875,0.06654866536458333,116032,0.256591796875,123,128,main500,500,state,b9eafe53f87fb39181fc1471849d042506e5219a58f06c4156dbc992a4b0b37c,109888,7529117e7ba637ebe18edc3e61e31000ffe2a827ca02f7add4567d3cdd971b54,64
0.06585693359375,-0.10375976562499935,True,4,45.6814128421247,2.7747464142739773,0.0,mamba2,0.18072509765625,8,0.166748046875,0.06689453124999999,133616,0.256591796875,123,128,main500,500,state,b9eafe53f87fb39181fc1471849d042506e5219a58f06c4156dbc992a4b0b37c,120304,7529117e7ba637ebe18edc3e61e31000ffe2a827ca02f7add4567d3cdd971b54,64
0.33056640625,-1.5869140625,True,1,11.52216029400006,1.5982845751568675,0.33056640625,gdn,0.526123046875,2,0.541015625,0.346435546875,55976,0.541015625,123,64,main500,500,variable,7b600ff3b04976f1ccb61e8ff308b29caf51cb850038a3e5a268c2f06fba9f9c,55976,a4d804234a611d42451a70be0188faf78eee502630f2b30503513b8a0db77da7,64
0.064208984375,0.5615234375,True,2,34.722521394025534,2.780974267050624,0.064208984375,gdn,0.526123046875,2,0.541015625,0.05859375,62932,0.541015625,123,64,main500,500,variable,7b600ff3b04976f1ccb61e8ff308b29caf51cb850038a3e5a268c2f06fba9f9c,62932,a4d804234a611d42451a70be0188faf78eee502630f2b30503513b8a0db77da7,64
0.286865234375,-1.0498046875,True,1,23.0901394370012,1.8690785625949502,0.286865234375,mamba2,0.526123046875,2,0.541015625,0.29736328125,90864,0.541015625,123,64,main500,500,variable,7b600ff3b04976f1ccb61e8ff308b29caf51cb850038a3e5a268c2f06fba9f9c,90864,a4d804234a611d42451a70be0188faf78eee502630f2b30503513b8a0db77da7,64
0.442626953125,-2.8076171875,True,2,40.28559878189117,1.5530529506504536,0.442626953125,mamba2,0.526123046875,2,0.541015625,0.470703125,101296,0.541015625,123,64,main500,500,variable,7b600ff3b04976f1ccb61e8ff308b29caf51cb850038a3e5a268c2f06fba9f9c,101296,a4d804234a611d42451a70be0188faf78eee502630f2b30503513b8a0db77da7,64
0.32666015625,-0.439453125,True,3,20.637595450039953,2.0925878696143627,0.32666015625,mamba2,0.526123046875,2,0.541015625,0.3310546875,132416,0.541015625,123,64,main500,500,variable,7b600ff3b04976f1ccb61e8ff308b29caf51cb850038a3e5a268c2f06fba9f9c,126272,a4d804234a611d42451a70be0188faf78eee502630f2b30503513b8a0db77da7,64
0.06671142578125,,True,1,9.974055260187015,2.776976453140378,0.0,gdn,0.12225341796875,16,0.1298828125,,20200,0.19189453125,123,256,screen500,500,state,54eebd2a93c4ce250e93782c464cd1cf3b111bd55efff340b8a4efecb4cb5f92,20200,819d9d8363c630f8f835e5d28c1ca8c43f09cfe0ceebab4404462f052302f162,32
0.06451416015625,,True,2,23.545905026141554,2.777648875489831,0.0,gdn,0.12225341796875,16,0.1298828125,,24492,0.19189453125,123,256,screen500,500,state,54eebd2a93c4ce250e93782c464cd1cf3b111bd55efff340b8a4efecb4cb5f92,24492,819d9d8363c630f8f835e5d28c1ca8c43f09cfe0ceebab4404462f052302f162,32
0.06219482421875,,True,3,24.232259433949366,2.777262795716524,0.0,gdn,0.12225341796875,16,0.1298828125,,31328,0.19189453125,123,256,screen500,500,state,54eebd2a93c4ce250e93782c464cd1cf3b111bd55efff340b8a4efecb4cb5f92,30304,819d9d8363c630f8f835e5d28c1ca8c43f09cfe0ceebab4404462f052302f162,32
0.0625,,True,4,25.090986469062045,2.777094032615423,0.0,gdn,0.12225341796875,16,0.1298828125,,47476,0.19189453125,123,256,screen500,500,state,54eebd2a93c4ce250e93782c464cd1cf3b111bd55efff340b8a4efecb4cb5f92,43508,819d9d8363c630f8f835e5d28c1ca8c43f09cfe0ceebab4404462f052302f162,32
0.06671142578125,0.3295898437500006,True,1,10.703059129882604,2.776976453140378,0.0,gdn_current,0.12225341796875,16,0.1298828125,0.06341552734375,20200,0.19189453125,123,256,screen500,500,state,54eebd2a93c4ce250e93782c464cd1cf3b111bd55efff340b8a4efecb4cb5f92,20200,819d9d8363c630f8f835e5d28c1ca8c43f09cfe0ceebab4404462f052302f162,32
0.0618896484375,-0.2807617187499994,True,2,26.18186859600246,2.776544811204076,0.0,gdn_current,0.12225341796875,16,0.1298828125,0.064697265625,24492,0.19189453125,123,256,screen500,500,state,54eebd2a93c4ce250e93782c464cd1cf3b111bd55efff340b8a4efecb4cb5f92,22444,819d9d8363c630f8f835e5d28c1ca8c43f09cfe0ceebab4404462f052302f162,32
0.064208984375,0.05289713541666726,True,3,28.348482562229037,2.7769121918827295,0.0,gdn_current,0.12225341796875,16,0.1298828125,0.06368001302083333,31328,0.19189453125,123,256,screen500,500,state,54eebd2a93c4ce250e93782c464cd1cf3b111bd55efff340b8a4efecb4cb5f92,28256,819d9d8363c630f8f835e5d28c1ca8c43f09cfe0ceebab4404462f052302f162,32
0.0634765625,-0.04272460937499942,True,4,30.87765219481662,2.7768580242991447,0.0,gdn_current,0.12225341796875,16,0.1298828125,0.06390380859375,47476,0.19189453125,123,256,screen500,500,state,54eebd2a93c4ce250e93782c464cd1cf3b111bd55efff340b8a4efecb4cb5f92,41460,819d9d8363c630f8f835e5d28c1ca8c43f09cfe0ceebab4404462f052302f162,32
0.06427001953125,,True,1,25.83784508588724,2.775931153446436,0.0,mamba2,0.12225341796875,16,0.1298828125,,24856,0.19189453125,123,256,screen500,500,state,54eebd2a93c4ce250e93782c464cd1cf3b111bd55efff340b8a4efecb4cb5f92,24856,819d9d8363c630f8f835e5d28c1ca8c43f09cfe0ceebab4404462f052302f162,32
0.06402587890625,,True,2,17.302844482008368,2.7760916110128164,0.0,mamba2,0.12225341796875,16,0.1298828125,,29096,0.19189453125,123,256,screen500,500,state,54eebd2a93c4ce250e93782c464cd1cf3b111bd55efff340b8a4efecb4cb5f92,29096,819d9d8363c630f8f835e5d28c1ca8c43f09cfe0ceebab4404462f052302f162,32
0.06304931640625,,True,3,17.76833387813531,2.775851221755147,0.0,mamba2,0.12225341796875,16,0.1298828125,,42768,0.19189453125,123,256,screen500,500,state,54eebd2a93c4ce250e93782c464cd1cf3b111bd55efff340b8a4efecb4cb5f92,40720,819d9d8363c630f8f835e5d28c1ca8c43f09cfe0ceebab4404462f052302f162,32
0.0614013671875,,True,4,18.628131893929094,2.775987457484007,0.0,mamba2,0.12225341796875,16,0.1298828125,,75064,0.19189453125,123,256,screen500,500,state,54eebd2a93c4ce250e93782c464cd1cf3b111bd55efff340b8a4efecb4cb5f92,67128,819d9d8363c630f8f835e5d28c1ca8c43f09cfe0ceebab4404462f052302f162,32
0.06085205078125,,True,1,12.846999682020396,2.7780973594635725,0.0,gdn,0.09234619140625,32,0.10943603515625,,20200,0.14947509765625,123,256,screen500,500,state,015d623b80dd1d8191dfc58b21ba32be6d020f3fe1977a73b857d2fabba3d536,20200,8222e0a7de0882e921136491066ccccc7ece80103bd90df2d65d648e4703fef4,32
0.06158447265625,,True,2,29.448888912796974,2.7783090975135565,0.0,gdn,0.09234619140625,32,0.10943603515625,,24492,0.14947509765625,123,256,screen500,500,state,015d623b80dd1d8191dfc58b21ba32be6d020f3fe1977a73b857d2fabba3d536,24492,8222e0a7de0882e921136491066ccccc7ece80103bd90df2d65d648e4703fef4,32
0.06097412109375,,True,3,32.18864895310253,2.778082577511668,0.0,gdn,0.09234619140625,32,0.10943603515625,,31328,0.14947509765625,123,256,screen500,500,state,015d623b80dd1d8191dfc58b21ba32be6d020f3fe1977a73b857d2fabba3d536,30304,8222e0a7de0882e921136491066ccccc7ece80103bd90df2d65d648e4703fef4,32
0.06207275390625,,True,4,25.343000344000757,2.778573902323842,0.0,gdn,0.09234619140625,32,0.10943603515625,,47476,0.14947509765625,123,256,screen500,500,state,015d623b80dd1d8191dfc58b21ba32be6d020f3fe1977a73b857d2fabba3d536,43508,8222e0a7de0882e921136491066ccccc7ece80103bd90df2d65d648e4703fef4,32
0.06085205078125,-0.04272460937499946,True,1,10.717923924792558,2.7780973594635725,0.0,gdn_current,0.09234619140625,32,0.10943603515625,0.06127929687499999,20200,0.14947509765625,123,256,screen500,500,state,015d623b80dd1d8191dfc58b21ba32be6d020f3fe1977a73b857d2fabba3d536,20200,8222e0a7de0882e921136491066ccccc7ece80103bd90df2d65d648e4703fef4,32
0.06134033203125,0.12003580729166717,True,2,26.479572830256075,2.7781443763524294,0.0,gdn_current,0.09234619140625,32,0.10943603515625,0.06013997395833333,24492,0.14947509765625,123,256,screen500,500,state,015d623b80dd1d8191dfc58b21ba32be6d020f3fe1977a73b857d2fabba3d536,22444,8222e0a7de0882e921136491066ccccc7ece80103bd90df2d65d648e4703fef4,32
0.05926513671875,-0.27058919270833276,True,3,28.386712297331542,2.778214843943715,0.0,gdn_current,0.09234619140625,32,0.10943603515625,0.06197102864583333,31328,0.14947509765625,123,256,screen500,500,state,015d623b80dd1d8191dfc58b21ba32be6d020f3fe1977a73b857d2fabba3d536,28256,8222e0a7de0882e921136491066ccccc7ece80103bd90df2d65d648e4703fef4,32
0.05987548828125,-0.03662109374999948,True,4,30.89143886929378,2.777969965711236,0.0,gdn_current,0.09234619140625,32,0.10943603515625,0.06024169921875,47476,0.14947509765625,123,256,screen500,500,state,015d623b80dd1d8191dfc58b21ba32be6d020f3fe1977a73b857d2fabba3d536,41460,8222e0a7de0882e921136491066ccccc7ece80103bd90df2d65d648e4703fef4,32
0.06134033203125,,True,1,9.151861087884754,2.7770041674375534,0.0,mamba2,0.09234619140625,32,0.10943603515625,,24856,0.14947509765625,123,256,screen500,500,state,015d623b80dd1d8191dfc58b21ba32be6d020f3fe1977a73b857d2fabba3d536,24856,8222e0a7de0882e921136491066ccccc7ece80103bd90df2d65d648e4703fef4,32
0.06085205078125,,True,2,21.002201610710472,2.7771344408392906,0.0,mamba2,0.09234619140625,32,0.10943603515625,,29096,0.14947509765625,123,256,screen500,500,state,015d623b80dd1d8191dfc58b21ba32be6d020f3fe1977a73b857d2fabba3d536,29096,8222e0a7de0882e921136491066ccccc7ece80103bd90df2d65d648e4703fef4,32
0.0626220703125,,True,3,23.526062009390444,2.7772041391581297,0.0,mamba2,0.09234619140625,32,0.10943603515625,,42768,0.14947509765625,123,256,screen500,500,state,015d623b80dd1d8191dfc58b21ba32be6d020f3fe1977a73b857d2fabba3d536,40720,8222e0a7de0882e921136491066ccccc7ece80103bd90df2d65d648e4703fef4,32
0.06085205078125,,True,4,18.639606645097956,2.7771011888980865,0.0,mamba2,0.09234619140625,32,0.10943603515625,,75064,0.14947509765625,123,256,screen500,500,state,015d623b80dd1d8191dfc58b21ba32be6d020f3fe1977a73b857d2fabba3d536,67128,8222e0a7de0882e921136491066ccccc7ece80103bd90df2d65d648e4703fef4,32
0.5467529296875,,True,1,12.23811420891434,1.5588410450145602,0.064697265625,gdn,0.29669189453125,4,0.2149658203125,,20200,0.3360595703125,123,64,screen500,500,state,e03c1d91b9ecafde92ac67195a18197a96609c2b1b698472335b5adb2205ebea,20200,b3b487313f7c82e2fa6483c9f7c6752a333d7bbedc25a3de47bd863ef1e04bf9,32
0.533935546875,,True,2,29.830537495203316,1.7912797229364514,0.040283203125,gdn,0.29669189453125,4,0.2149658203125,,23700,0.3360595703125,123,64,screen500,500,state,e03c1d91b9ecafde92ac67195a18197a96609c2b1b698472335b5adb2205ebea,23700,b3b487313f7c82e2fa6483c9f7c6752a333d7bbedc25a3de47bd863ef1e04bf9,32
0.06292724609375,,True,3,31.334072538185865,2.777564264833927,0.0,gdn,0.29669189453125,4,0.2149658203125,,27640,0.3360595703125,123,64,screen500,500,state,e03c1d91b9ecafde92ac67195a18197a96609c2b1b698472335b5adb2205ebea,26872,b3b487313f7c82e2fa6483c9f7c6752a333d7bbedc25a3de47bd863ef1e04bf9,32
0.06243896484375,,True,4,30.16394042270258,2.7770007085055113,0.0,gdn,0.29669189453125,4,0.2149658203125,,29860,0.3360595703125,123,64,screen500,500,state,e03c1d91b9ecafde92ac67195a18197a96609c2b1b698472335b5adb2205ebea,28196,b3b487313f7c82e2fa6483c9f7c6752a333d7bbedc25a3de47bd863ef1e04bf9,32
0.5467529296875,42.946370442708336,True,1,11.828822740993928,1.5588410450145602,0.064697265625,gdn_current,0.29669189453125,4,0.2149658203125,0.11728922526041666,20200,0.3360595703125,123,64,screen500,500,state,e03c1d91b9ecafde92ac67195a18197a96609c2b1b698472335b5adb2205ebea,20200,b3b487313f7c82e2fa6483c9f7c6752a333d7bbedc25a3de47bd863ef1e04bf9,32
0.1458740234375,5.552164713541667,True,2,29.592258588876575,2.461587628349662,0.000244140625,gdn_current,0.29669189453125,4,0.2149658203125,0.09035237630208333,23700,0.3360595703125,123,64,screen500,500,state,e03c1d91b9ecafde92ac67195a18197a96609c2b1b698472335b5adb2205ebea,21652,b3b487313f7c82e2fa6483c9f7c6752a333d7bbedc25a3de47bd863ef1e04bf9,32
0.064208984375,0.14851888020833393,True,3,93.03879592695739,2.7767494041472673,0.000244140625,gdn_current,0.29669189453125,4,0.2149658203125,0.06272379557291666,27640,0.3360595703125,123,64,screen500,500,state,e03c1d91b9ecafde92ac67195a18197a96609c2b1b698472335b5adb2205ebea,24824,b3b487313f7c82e2fa6483c9f7c6752a333d7bbedc25a3de47bd863ef1e04bf9,32
0.33837890625,19.201660156250004,True,4,28.71770764887333,2.1781420186161995,0.007568359375,gdn_current,0.29669189453125,4,0.2149658203125,0.1463623046875,29860,0.3360595703125,123,64,screen500,500,state,e03c1d91b9ecafde92ac67195a18197a96609c2b1b698472335b5adb2205ebea,26148,b3b487313f7c82e2fa6483c9f7c6752a333d7bbedc25a3de47bd863ef1e04bf9,32
0.06390380859375,,True,1,26.491290116216987,2.7761508617550135,0.0,mamba2,0.29669189453125,4,0.2149658203125,,24856,0.3360595703125,123,64,screen500,500,state,e03c1d91b9ecafde92ac67195a18197a96609c2b1b698472335b5adb2205ebea,24856,b3b487313f7c82e2fa6483c9f7c6752a333d7bbedc25a3de47bd863ef1e04bf9,32
0.1610107421875,,True,2,39.57731689931825,2.513724956661463,0.0,mamba2,0.29669189453125,4,0.2149658203125,,27512,0.3360595703125,123,64,screen500,500,state,e03c1d91b9ecafde92ac67195a18197a96609c2b1b698472335b5adb2205ebea,27512,b3b487313f7c82e2fa6483c9f7c6752a333d7bbedc25a3de47bd863ef1e04bf9,32
0.06158447265625,,True,3,40.91262367321178,2.7763569429516792,0.0,mamba2,0.29669189453125,4,0.2149658203125,,35392,0.3360595703125,123,64,screen500,500,state,e03c1d91b9ecafde92ac67195a18197a96609c2b1b698472335b5adb2205ebea,33856,b3b487313f7c82e2fa6483c9f7c6752a333d7bbedc25a3de47bd863ef1e04bf9,32
0.06396484375,,True,4,40.755055889021605,2.776115784421563,0.0,mamba2,0.29669189453125,4,0.2149658203125,,39832,0.3360595703125,123,64,screen500,500,state,e03c1d91b9ecafde92ac67195a18197a96609c2b1b698472335b5adb2205ebea,36504,b3b487313f7c82e2fa6483c9f7c6752a333d7bbedc25a3de47bd863ef1e04bf9,32
0.11627197265625,,True,1,12.207762938924134,2.6737474482506514,0.000244140625,gdn,0.18072509765625,8,0.166748046875,,20200,0.256591796875,123,128,screen500,500,state,b9eafe53f87fb39181fc1471849d042506e5219a58f06c4156dbc992a4b0b37c,20200,7529117e7ba637ebe18edc3e61e31000ffe2a827ca02f7add4567d3cdd971b54,32
0.065673828125,,True,2,31.119945466984063,2.776718556880951,0.0,gdn,0.18072509765625,8,0.166748046875,,24228,0.256591796875,123,128,screen500,500,state,b9eafe53f87fb39181fc1471849d042506e5219a58f06c4156dbc992a4b0b37c,24228,7529117e7ba637ebe18edc3e61e31000ffe2a827ca02f7add4567d3cdd971b54,32
0.0643310546875,,True,3,31.466686114203185,2.7771170418709517,0.0,gdn,0.18072509765625,8,0.166748046875,,27640,0.256591796875,123,128,screen500,500,state,b9eafe53f87fb39181fc1471849d042506e5219a58f06c4156dbc992a4b0b37c,26872,7529117e7ba637ebe18edc3e61e31000ffe2a827ca02f7add4567d3cdd971b54,32
0.06195068359375,,True,4,32.97559978580102,2.776870258152485,0.0,gdn,0.18072509765625,8,0.166748046875,,29860,0.256591796875,123,128,screen500,500,state,b9eafe53f87fb39181fc1471849d042506e5219a58f06c4156dbc992a4b0b37c,28196,7529117e7ba637ebe18edc3e61e31000ffe2a827ca02f7add4567d3cdd971b54,32
0.11627197265625,1.3997395833333344,True,1,10.239105633983854,2.6737474482506514,0.000244140625,gdn_current,0.18072509765625,8,0.166748046875,0.10227457682291666,20200,0.256591796875,123,128,screen500,500,state,b9eafe53f87fb39181fc1471849d042506e5219a58f06c4156dbc992a4b0b37c,20200,7529117e7ba637ebe18edc3e61e31000ffe2a827ca02f7add4567d3cdd971b54,32
0.06512451171875,0.14038085937500064,True,2,25.82851045811549,2.776414282619953,0.0,gdn_current,0.18072509765625,8,0.166748046875,0.06372070312499999,24228,0.256591796875,123,128,screen500,500,state,b9eafe53f87fb39181fc1471849d042506e5219a58f06c4156dbc992a4b0b37c,22180,7529117e7ba637ebe18edc3e61e31000ffe2a827ca02f7add4567d3cdd971b54,32
0.06719970703125,0.2421061197916673,True,3,27.013373571040574,2.7768506798893213,0.0,gdn_current,0.18072509765625,8,0.166748046875,0.06477864583333333,27640,0.256591796875,123,128,screen500,500,state,b9eafe53f87fb39181fc1471849d042506e5219a58f06c4156dbc992a4b0b37c,24824,7529117e7ba637ebe18edc3e61e31000ffe2a827ca02f7add4567d3cdd971b54,32
0.067626953125,0.0630696614583339,True,4,28.823636708781123,2.776140660047531,0.0,gdn_current,0.18072509765625,8,0.166748046875,0.06699625651041666,29860,0.256591796875,123,128,screen500,500,state,b9eafe53f87fb39181fc1471849d042506e5219a58f06c4156dbc992a4b0b37c,26148,7529117e7ba637ebe18edc3e61e31000ffe2a827ca02f7add4567d3cdd971b54,32
0.06451416015625,,True,1,8.872562077827752,2.7757343910634518,0.0,mamba2,0.18072509765625,8,0.166748046875,,24856,0.256591796875,123,128,screen500,500,state,b9eafe53f87fb39181fc1471849d042506e5219a58f06c4156dbc992a4b0b37c,24856,7529117e7ba637ebe18edc3e61e31000ffe2a827ca02f7add4567d3cdd971b54,32
0.065185546875,,True,2,21.368468133732677,2.775597905740142,0.0,mamba2,0.18072509765625,8,0.166748046875,,28568,0.256591796875,123,128,screen500,500,state,b9eafe53f87fb39181fc1471849d042506e5219a58f06c4156dbc992a4b0b37c,28568,7529117e7ba637ebe18edc3e61e31000ffe2a827ca02f7add4567d3cdd971b54,32
0.06329345703125,,True,3,21.69300188496709,2.775932526215911,0.0,mamba2,0.18072509765625,8,0.166748046875,,35392,0.256591796875,123,128,screen500,500,state,b9eafe53f87fb39181fc1471849d042506e5219a58f06c4156dbc992a4b0b37c,33856,7529117e7ba637ebe18edc3e61e31000ffe2a827ca02f7add4567d3cdd971b54,32
0.06549072265625,,True,4,22.522490985691547,2.7758584450930357,0.0,mamba2,0.18072509765625,8,0.166748046875,,39832,0.256591796875,123,128,screen500,500,state,b9eafe53f87fb39181fc1471849d042506e5219a58f06c4156dbc992a4b0b37c,36504,7529117e7ba637ebe18edc3e61e31000ffe2a827ca02f7add4567d3cdd971b54,32
0.065673828125,,True,1,9.2779732120689,2.785711409524083,0.065673828125,gdn,0.13330078125,16,0.193359375,,28392,0.193359375,123,256,screen500,500,variable,bf7805bee072b6fa90d12e442dce61bc58852f3cb3141346b3c1919fc6499fb7,28392,3f39b684b43011165efab3268c8701b76e6f99fd834ad96fda7e400de95d3b6c,32
0.069580078125,,True,2,23.129248679149896,2.787101773545146,0.069580078125,gdn,0.13330078125,16,0.193359375,,32684,0.193359375,123,256,screen500,500,variable,bf7805bee072b6fa90d12e442dce61bc58852f3cb3141346b3c1919fc6499fb7,32684,3f39b684b43011165efab3268c8701b76e6f99fd834ad96fda7e400de95d3b6c,32
0.061767578125,,True,3,24.245991139905527,2.790047589689493,0.061767578125,gdn,0.13330078125,16,0.193359375,,39520,0.193359375,123,256,screen500,500,variable,bf7805bee072b6fa90d12e442dce61bc58852f3cb3141346b3c1919fc6499fb7,38496,3f39b684b43011165efab3268c8701b76e6f99fd834ad96fda7e400de95d3b6c,32
0.072021484375,,True,4,24.87470975611359,2.788433013483882,0.072021484375,gdn,0.13330078125,16,0.193359375,,55668,0.193359375,123,256,screen500,500,variable,bf7805bee072b6fa90d12e442dce61bc58852f3cb3141346b3c1919fc6499fb7,51700,3f39b684b43011165efab3268c8701b76e6f99fd834ad96fda7e400de95d3b6c,32
0.065673828125,0.4817708333333337,True,1,10.333303520921618,2.785711409524083,0.065673828125,gdn_current,0.13330078125,16,0.193359375,0.06085611979166666,28392,0.193359375,123,256,screen500,500,variable,bf7805bee072b6fa90d12e442dce61bc58852f3cb3141346b3c1919fc6499fb7,28392,3f39b684b43011165efab3268c8701b76e6f99fd834ad96fda7e400de95d3b6c,32
0.06787109375,0.6363932291666671,True,2,26.57160789007321,2.785385547205806,0.06787109375,gdn_current,0.13330078125,16,0.193359375,0.061507161458333334,32684,0.193359375,123,256,screen500,500,variable,bf7805bee072b6fa90d12e442dce61bc58852f3cb3141346b3c1919fc6499fb7,30636,3f39b684b43011165efab3268c8701b76e6f99fd834ad96fda7e400de95d3b6c,32
0.068603515625,0.7714843750000003,True,3,28.76629883889109,2.788432028144598,0.068603515625,gdn_current,0.13330078125,16,0.193359375,0.060888671874999994,39520,0.193359375,123,256,screen500,500,variable,bf7805bee072b6fa90d12e442dce61bc58852f3cb3141346b3c1919fc6499fb7,36448,3f39b684b43011165efab3268c8701b76e6f99fd834ad96fda7e400de95d3b6c,32
0.069091796875,0.7307942708333336,True,4,31.39616887504235,2.7855778206139803,0.069091796875,gdn_current,0.13330078125,16,0.193359375,0.061783854166666666,55668,0.193359375,123,256,screen500,500,variable,bf7805bee072b6fa90d12e442dce61bc58852f3cb3141346b3c1919fc6499fb7,49652,3f39b684b43011165efab3268c8701b76e6f99fd834ad96fda7e400de95d3b6c,32
0.06982421875,,True,1,6.702179653104395,2.7816337775439024,0.06982421875,mamba2,0.13330078125,16,0.193359375,,33048,0.193359375,123,256,screen500,500,variable,bf7805bee072b6fa90d12e442dce61bc58852f3cb3141346b3c1919fc6499fb7,33048,3f39b684b43011165efab3268c8701b76e6f99fd834ad96fda7e400de95d3b6c,32
0.069580078125,,True,2,16.60992093803361,2.7821182906627655,0.069580078125,mamba2,0.13330078125,16,0.193359375,,37288,0.193359375,123,256,screen500,500,variable,bf7805bee072b6fa90d12e442dce61bc58852f3cb3141346b3c1919fc6499fb7,37288,3f39b684b43011165efab3268c8701b76e6f99fd834ad96fda7e400de95d3b6c,32
0.070068359375,,True,3,17.685437300009653,2.7820353526622057,0.070068359375,mamba2,0.13330078125,16,0.193359375,,50960,0.193359375,123,256,screen500,500,variable,bf7805bee072b6fa90d12e442dce61bc58852f3cb3141346b3c1919fc6499fb7,48912,3f39b684b43011165efab3268c8701b76e6f99fd834ad96fda7e400de95d3b6c,32
0.06982421875,,True,4,18.303209641948342,2.782361226156354,0.06982421875,mamba2,0.13330078125,16,0.193359375,,83256,0.193359375,123,256,screen500,500,variable,bf7805bee072b6fa90d12e442dce61bc58852f3cb3141346b3c1919fc6499fb7,75320,3f39b684b43011165efab3268c8701b76e6f99fd834ad96fda7e400de95d3b6c,32
